id,employee_id,username,email,password,first_name,last_name,phone,address,gender,date_of_birth,role,status,department,department_id,designation,designation_id,position,grade,skills,salary,hire_date,created_at,updated_at
2936,EMP12935,gbush,osuarez@example.net,QH67TcKlw!(0,Christopher,Massey,7316003771,"135 Pamela Throughway
South Teresamouth, MP 17919",Female,1986-07-16,employee,active,"Psychologist, educational",311,Contractor,1057,"Administrator, arts",4.0,"[nan, nan, nan]",12500,2017-07-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2937,EMP12936,drewthomas,lesliejones@example.net,QGQRI(gf&76I,Susan,Patterson,8903300726,"183 Stephanie Drive
South Jessica, MD 64772",Male,1997-12-21,admin,active,"Development worker, international aid",199,Herbalist,690,"Psychologist, prison and probation services",3.0,[nan],15585,2019-10-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2938,EMP12937,hbaker,nicoleellis@example.org,Yz46u0a(K(LG,Jeremy,Horn,849-606-5745,"731 George Isle
Christinaton, MH 31028",Male,1976-04-25,admin,active,"Producer, radio",199,Clinical biochemist,690,"Merchandiser, retail",3.0,[nan],15040,2017-07-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2939,EMP12938,vclark,michaelroy@example.net,$66C170fL5m6,Willie,Ramos,001-438-981-6538x66301,"11969 Linda Lane Suite 320
Butlerville, MA 38726",Male,1989-01-28,employee,active,Site engineer,179,Water engineer,626,Transport planner,3.0,[nan],30000,2019-08-13,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2940,EMP12939,levineadam,lindsayjones@example.org,l0A$uITd9H!x,Jose,White,893-392-6373x1856,"39161 Peterson Shore Suite 610
North Alexis, AR 89108",Female,1999-10-30,admin,active,Ranger/warden,197,Make,681,Politician's assistant,4.0,[nan],13405,2017-11-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2941,EMP12940,andrewmarquez,pmiller@example.org,b#0Qk$2peBam,Jessica,Ward,884-259-9803x554,"49923 Johnson Rapid Suite 613
New Kelly, LA 76854",Male,1987-12-23,admin,active,"Therapist, speech and language",185,Production engineer,644,Probation officer,3.0,[nan],33000,2017-09-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2942,EMP12941,vhernandez,omiller@example.net,SNFf*UPz(f27,Eileen,Carter,(972)319-3671,"327 Paul Canyon Suite 709
Port Kelsey, MS 51796",Male,1993-03-01,admin,active,"Therapist, art",202,Hydrographic surveyor,701,"Conservator, furniture",2.0,[nan],15337,2015-06-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2943,EMP12942,powellcheryl,davislori@example.net,P&Gxh%MahQ7W,Deborah,Brown,(414)504-7946,"762 Drake Crescent
New David, NC 62154",Female,1997-07-07,admin,active,Private music teacher,268,Meteorologist,953,Garment/textile technologist,3.0,"[259.0, 259.0]",14931,2022-08-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2944,EMP12943,alexandria43,courtney76@example.com,b+4*AG@Q7o7t,Shannon,Byrd,(846)295-9852,"502 Sean Ranch
Parkerfurt, MA 36075",Male,1986-09-30,admin,active,Mental health nurse,96,"Teacher, primary school",314,"Clinical scientist, histocompatibility and immunogenetics",3.0,"[8.0, 9.0, 10.0]",13800,2022-05-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2945,EMP12944,williamhughes,smaldonado@example.org,@Y45bgKMscAV,Robert,Davis,875.460.2347,"Unit 9917 Box 5447
DPO AP 65299",Female,1983-04-27,admin,active,Social worker,96,Chartered management accountant,314,"Nurse, mental health",3.0,"[8.0, 8.0, 8.0]",14712,2019-11-12,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2946,EMP12945,wendyharris,stephen27@example.com,C8bfLpoo(D9K,Leah,Jordan,(210)377-5936x45502,"03815 Scott Extensions
Lake Kevinside, NJ 68140",Male,1987-01-07,employee,active,"Sound technician, broadcasting/film/video",417,Community development worker,1538,"Engineer, materials",4.0,[nan],13550,2018-08-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2947,EMP12946,robert32,nathanclark@example.net,8S*QTZvS%1I7,Amanda,Wilson,+1-998-608-0424x724,"35578 Ryan Forge
South Carolyn, MI 58029",Female,1982-02-24,admin,active,"Geologist, wellsite",275,Fish farm manager,967,Telecommunications researcher,4.0,[nan],13405,2024-06-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2948,EMP12947,sarah68,jamie34@example.net,M+fRIeMH1y0!,Kenneth,Brown,+1-425-227-4046x090,"304 Weber Falls Suite 791
New Jeremyland, MA 40293",Female,1989-10-29,employee,active,Armed forces technical officer,275,Geographical information systems officer,967,Theme park manager,4.0,[nan],13405,2019-10-06,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2949,EMP12948,matthewfowler,grossbetty@example.org,r)f9e4Yb5cFT,Mark,Sawyer,240-277-4808x248,"55133 Michael Shore
West John, DC 25659",Male,1991-07-05,admin,active,Ship broker,195,"Psychologist, educational",675,Medical sales representative,3.0,[nan],15040,2019-03-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2950,EMP12949,torreselizabeth,vschultz@example.com,$Z)6pnXfbbVz,Connie,Collins,(985)766-6377x2111,"324 Robert Ridge
Williamstad, HI 65517",Male,1985-01-05,employee,active,"Scientist, product/process development",203,Health and safety inspector,709,Chartered legal executive (England and Wales),4.0,[nan],13405,2017-08-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2951,EMP12950,megan51,mariamunoz@example.com,&B2aF_ecMvFC,Mark,Holland,865.369.4296x052,"09262 Tonya Crest
New Brianhaven, MS 99875",Female,1990-09-04,employee,active,Dealer,194,Local government officer,899,Charity officer,3.0,[nan],13550,2023-11-22,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2952,EMP12951,dkane,umiller@example.com,G#1#qM1Oy8Eb,Karen,Barnes,(281)348-7752x49008,"7404 Jason Glen
Port Dennis, NE 57713",Female,1992-10-17,admin,active,Air broker,197,Medical laboratory scientific officer,681,Geophysical data processor,4.0,[nan],13405,2022-01-31,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2953,EMP12952,hparrish,burtonjennifer@example.org,BXX$kd_S5uBL,Rhonda,Sosa,(904)791-7361x5496,"777 Nguyen Courts Suite 129
Port Cameron, MT 49994",Male,1997-01-23,admin,active,Archivist,195,Bookseller,675,Camera operator,3.0,[nan],14549,2021-03-01,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2954,EMP12953,gerald06,sharongonzalez@example.net,%8jZhWf(!vKW,Jamie,Reid,(877)827-3341,"3026 Dunn Ways
West Johnton, PR 61760",Female,2000-10-13,admin,active,Field seismologist,39,Print production planner,125,Proofreader,3.0,"[243.0, 243.0]",14822,2021-05-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2955,EMP12954,gsellers,jason50@example.org,wYBRYy2_@4^H,Dennis,Butler,392.864.7826x2595,"17502 Patricia Hills Apt. 697
Rosshaven, WA 79644",Female,1996-09-21,admin,active,Primary school teacher,96,Intelligence analyst,314,Tax inspector,3.0,"[8.0, 9.0, 11.0]",14549,2017-10-06,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2956,EMP12955,ricky51,brittany60@example.com,%rMuG_1Lq3qL,Gary,Nguyen,+1-591-946-5105x82275,"65893 Morgan Forest
East Nathan, PA 97390",Female,1977-09-14,admin,active,Private music teacher,96,Medical laboratory scientific officer,314,Medical illustrator,3.0,"[8.0, 8.0, 8.0]",14000,2016-10-01,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2957,EMP12956,jwilson,xenglish@example.com,t0+L0l@yKmv$,Jeffrey,Oconnor,001-235-385-9846x8338,"93784 Neal Harbors
Taylorview, AK 55121",Male,1992-12-28,employee,active,"Administrator, education",96,"Research officer, trade union",315,Clinical cytogeneticist,2.0,"[12.0, 8.0, 16.0, 16.0]",15337,2019-08-07,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2958,EMP12957,stoutmichael,jessicabrewer@example.org,HJ%XK5WyGM9T,Daniel,Gallagher,(422)811-1620,"747 Hannah Underpass Apt. 374
South Maurice, MN 01723",Male,1986-01-11,admin,active,Garment/textile technologist,96,Fine artist,315,Radiation protection practitioner,2.0,"[8.0, 11.0, 12.0]",14500,2017-10-22,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2959,EMP12958,jwiley,krystallewis@example.org,&8Fu@c1)g#Fu,Richard,Miles,633-951-1157x056,"50751 Stevens Bridge
Lake Stephaniefort, IL 12294",Female,1989-12-24,employee,active,"Engineer, civil (consulting)",197,"Psychologist, sport and exercise",681,Chiropodist,4.0,[nan],13405,2023-11-11,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2960,EMP12959,angela49,richardslisa@example.org,+4uCU3b!&NV^,Todd,Perry,636.535.1545x1127,"875 Aaron Pass
New Nicholasland, AZ 70404",Female,1986-09-19,employee,active,Financial planner,203,"Horticulturist, commercial",709,"Engineer, communications",4.0,[nan],13405,2020-03-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2961,EMP12960,jenny21,gonzalezbrittany@example.com,V2Z#TUpw(s@*,Amanda,Dawson,6785289480,"527 Justin Parks
Hodgeschester, MH 07761",Male,1998-05-18,employee,active,Midwife,195,Air traffic controller,675,Television production assistant,3.0,[nan],14549,2022-11-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2962,EMP12961,codycraig,katherine64@example.com,(LsL$HPmb8xg,Julie,Hodges,+1-698-384-5227x751,"33853 Randall Plains Suite 016
Port Amyville, SC 15526",Male,1977-01-18,employee,active,Animator,195,Holiday representative,675,Art gallery manager,3.0,[nan],14549,2019-06-13,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2963,EMP12962,perezjoseph,yayers@example.com,88hxXF+p+4Fu,Michele,Conley,001-738-728-0631,"3534 Phyllis Fords
East Christopherview, NJ 52639",Female,1976-03-19,employee,active,Agricultural consultant,196,"Development worker, international aid",678,Educational psychologist,2.0,[nan],15803,2016-02-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2964,EMP12963,carol17,williamstravis@example.net,*As4Sj^xZ(*3,Melissa,Cruz,001-339-801-1859x29278,"3503 Diane Stream
Erikaborough, AZ 88982",Female,1998-01-17,admin,active,Computer games developer,6,Youth worker,21,Educational psychologist,3.0,"[295.0, 295.0]",14549,2018-02-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2965,EMP12964,marialawson,bruce37@example.com,vtl7fHyJ6+_A,Amber,Owen,578-747-7934,"37473 Ritter Manors
Port Kelly, UT 32674",Male,1983-01-15,admin,active,Agricultural consultant,268,Chief Financial Officer,953,"Buyer, industrial",3.0,"[259.0, 259.0]",14604,2021-11-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2966,EMP12965,sandovaljeremy,tina46@example.com,9pJ7OI^5)*&X,William,Carr,677.361.2014x03636,"55235 Smith Flat Apt. 882
East Amy, ME 66718",Female,1978-05-09,admin,active,Senior tax professional/tax inspector,196,Oncologist,678,Barista,2.0,[nan],15367,2021-03-17,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2967,EMP12966,huangalexander,austinbianca@example.net,v8E9tmMm+7fB,Richard,Elliott,753.659.7891,"USCGC Lester
FPO AE 80310",Female,1975-05-04,employee,active,Statistician,196,Microbiologist,678,Physiotherapist,2.0,[nan],14700,2018-11-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2968,EMP12967,donaldhayes,gchapman@example.net,gz8YPrW7+3Nz,Jennifer,Weber,(621)598-6306x150,"92567 Andrew Brooks
Aaronstad, OK 81644",Female,1982-07-12,employee,active,Hydrologist,196,Publishing copy,678,"Biochemist, clinical",2.0,[nan],15694,2021-11-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2969,EMP12968,monica17,cknight@example.net,#f%2QiY$cM26,William,Sanchez,885-731-3908x68250,"0059 Reyes Keys
Rebeccaborough, DC 88488",Female,1991-09-23,admin,active,Garment/textile technologist,196,Tree surgeon,678,Dramatherapist,2.0,[nan],15476,2024-07-04,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2970,EMP12969,bschmidt,whitejoshua@example.net,aY@mI6HsdGQ9,Andrew,French,599-817-0782x705,"478 Hector Skyway
Garciaport, RI 52581",Female,1985-03-19,employee,active,"Surveyor, hydrographic",96,"Engineer, land",314,Fashion designer,3.0,"[8.0, 8.0, 8.0]",14549,2017-06-27,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2971,EMP12970,riveratyrone,nathanhensley@example.net,B+l2eIZgRN9K,Rebecca,Khan,238.329.8853x92545,"654 Cunningham Squares
Amberview, WV 47413",Female,1975-08-09,admin,active,"Scientist, marine",196,Copy,679,Retail buyer,3.0,[nan],15040,2018-12-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2972,EMP12971,gregoryshannon,qstein@example.net,$MRVtxX43qp3,Steven,Guerrero,001-402-894-3612x269,"682 Robert Summit
South Christineberg, OK 04367",Male,1994-01-16,admin,active,"Teacher, music",196,Public affairs consultant,678,Heritage manager,2.0,[nan],16021,2021-10-31,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2973,EMP12972,karen48,davidyoung@example.org,r#g2goul$n7W,Thomas,Hammond,520.883.0692x68210,"08591 Adams Plaza Apt. 317
South Jonathanville, NE 36672",Female,1987-03-17,employee,active,Geochemist,96,Financial manager,314,Merchant navy officer,3.0,"[nan, nan]",15040,2021-02-01,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2974,EMP12973,scarter,dixonchristopher@example.com,4WJPP!Gl!ARF,Brittany,House,265-345-1310,"750 James Turnpike Suite 950
Port Julie, MO 31216",Female,1978-12-04,admin,active,Catering manager,196,Technical author,679,Neurosurgeon,3.0,[nan],14822,2015-06-21,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2975,EMP12974,johnpalmer,haasmarie@example.com,+z9Bngo$20R@,Daniel,Thompson,(937)687-1477,"722 Kayla Village Suite 810
Richardbury, DC 42674",Female,1980-11-25,employee,active,"Designer, exhibition/display",96,Illustrator,315,Legal secretary,2.0,"[8.0, 8.0, 8.0]",14273,2023-10-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2976,EMP12975,destinywilliams,andrea97@example.com,a&vhpnw7FVv1,Patrick,Bauer,406-240-1416x139,"430 Elizabeth Green Apt. 535
Jodiburgh, WA 90283",Male,1975-12-23,admin,active,Event organiser,96,Data processing manager,315,Psychiatric nurse,2.0,"[8.0, 15.0, 15.0]",13800,2020-10-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2977,EMP12976,harrisonamy,marypham@example.org,Q1Jawz&H%jMJ,Jason,Austin,+1-798-969-3901x730,"01125 Jennifer Brook Apt. 062
Thomasstad, CA 26011",Female,1980-02-02,employee,active,Web designer,196,"Nurse, learning disability",678,Land,2.0,[nan],15585,2022-04-02,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2978,EMP12977,john46,xedwards@example.org,gSHVoJiq$2kH,Kristine,Miller,(633)793-7231,"6596 Nichols Green
Jamesfort, MI 67476",Female,1995-01-18,employee,active,Chartered public finance accountant,268,Public affairs consultant,953,"Designer, industrial/product",3.0,"[259.0, 259.0]",14822,2018-09-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2979,EMP12978,wjohnson,marygutierrez@example.net,$6QPXLmRtVIb,Destiny,King,364.906.1454,"PSC 7300, Box 2614
APO AP 33111",Female,1981-12-09,employee,active,Housing manager/officer,196,Counselling psychologist,678,Horticultural consultant,2.0,"[390.0, 390.0, 391.0]",15803,2017-08-05,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2980,EMP12979,lauren13,leejade@example.com,$8cNBGYmG2JP,Melanie,Rogers,+1-295-663-4187,"96635 Hendrix Rue Apt. 146
Matthewside, CT 49915",Male,1987-07-02,employee,active,Patent attorney,196,Colour technologist,678,Podiatrist,2.0,[nan],15912,2015-03-30,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2981,EMP12980,troyfletcher,edwardshepherd@example.com,)nm67OXbUr@y,Lauren,Leonard,+1-927-944-5956x4653,"81706 Brandi Plains Apt. 687
East Douglasmouth, AL 42975",Female,1992-10-16,admin,active,"Journalist, magazine",105,"Sales professional, IT",373,Child psychotherapist,3.0,"[172.0, 172.0]",15367,2015-02-24,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2982,EMP12981,wolfejennifer,patrickjohnson@example.com,s%IDmbRPs022,Jacob,Preston,8553263353,"575 Jacobs Parks
Garciaview, HI 07467",Female,1980-07-16,admin,active,Further education lecturer,105,"Research officer, trade union",373,Further education lecturer,3.0,"[165.0, 165.0]",15585,2023-01-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2983,EMP12982,crobinson,barbara41@example.org,%XCvhdI&&2Dy,Kristin,Jones,(948)419-3921,"191 Sullivan Flats
Aaronborough, AL 07694",Male,2000-12-19,admin,active,"Teacher, primary school",196,Outdoor activities/education manager,677,Immigration officer,1.0,[nan],16168,2022-03-19,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2984,EMP12983,robinsanchez,wilsonrobert@example.net,$e04X4*Qu&Rl,Misty,Blackwell,001-783-613-3850x39982,"29755 Stephen Crescent Apt. 342
Thomaschester, WV 29724",Female,1988-04-15,employee,active,Commercial art gallery manager,105,"Engineer, civil (contracting)",373,Higher education careers adviser,3.0,"[172.0, 172.0]",14300,2019-07-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2985,EMP12984,boonejennifer,medinamichael@example.net,AB7BwWjF!@Jq,Joseph,Lindsey,(681)571-0853,"516 Martin Islands Apt. 585
Lake Connie, HI 28216",Female,1993-05-02,employee,active,"Social research officer, government",39,Diagnostic radiographer,124,"Copywriter, advertising",2.0,"[86.0, 86.0, 90.0]",14500,2017-09-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2986,EMP12985,sarah02,vbarrera@example.net,)95*hFvsRQ7n,Jason,Munoz,797.544.1837x353,"7754 Miranda Ways Suite 138
Smithchester, LA 38648",Male,1994-02-11,employee,active,Environmental manager,196,Personnel officer,678,"Scientist, research (physical sciences)",2.0,"[395.0, 395.0, 392.0]",15585,2024-01-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2987,EMP12986,stacey18,millerdennis@example.net,T2j%7Kesi#u_,Chad,Jones,(931)778-8103x59404,"26106 Amanda Mountains Apt. 731
Ramirezberg, NY 57505",Female,1999-01-31,admin,active,"Surveyor, land/geomatics",196,Communications engineer,678,"Conservator, museum/gallery",2.0,[nan],15803,2018-12-28,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2988,EMP12987,tarahamilton,morgankim@example.org,%hD1x@uLJhl6,Kevin,Schneider,9399581068,"75135 Katelyn Falls
North Mark, IL 33038",Female,1995-04-10,employee,active,Arboriculturist,196,"Sound technician, broadcasting/film/video",678,Water engineer,2.0,"[390.0, 390.0, 391.0]",15694,2021-02-21,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2989,EMP12988,mcdonalddalton,hramirez@example.org,t28HNR3mA5#4,Gary,White,799.824.6589x192,"740 Nunez Ridge Apt. 480
North Jonathanfurt, WV 50264",Female,1992-11-17,admin,active,Forest/woodland manager,196,"Therapist, sports",679,"Therapist, horticultural",3.0,[nan],15149,2023-10-27,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2990,EMP12989,micheal40,jonathanmartin@example.com,7iqmLg#t(0L&,Larry,Young,+1-990-932-1216x3115,"22567 Warren Summit
Alexandraview, WY 67116",Female,1993-09-01,admin,active,"Geneticist, molecular",196,Optometrist,678,Early years teacher,2.0,"[390.0, 390.0, 391.0]",15803,2015-02-25,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2991,EMP12990,david05,susanpierce@example.net,6tsVLWhO!NQO,Amy,Hughes,001-276-307-4401x934,"68120 Griffith Point
Jonesbury, MA 76492",Female,1997-03-07,employee,active,Electrical engineer,201,Psychotherapist,698,Chartered management accountant,3.0,[nan],15258,2016-12-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2992,EMP12991,melissa84,gabriel78@example.com,+5VcZ!C3JezF,Tristan,Schroeder,(448)757-7177x8226,"USNS Kim
FPO AA 10362",Female,1987-08-17,admin,active,Private music teacher,196,Materials engineer,678,"Administrator, education",2.0,[nan],14800,2021-11-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2993,EMP12992,vellis,ksimpson@example.org,Pz)9M6vnIn3@,Kathryn,Perez,913-847-2392,"0568 Hubbard Plains
South Janefurt, PW 74733",Female,1976-12-07,admin,active,Veterinary surgeon,196,Broadcast presenter,678,"Engineer, electrical",2.0,"[390.0, 390.0, 390.0]",15694,2023-10-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2994,EMP12993,vernon85,parkerchristopher@example.com,P6&#2Zux49fw,Sarah,Miller,001-417-536-9032x640,"7835 Castaneda Island
North Terrence, NV 86423",Female,2000-07-04,admin,active,"Engineer, civil (contracting)",202,Corporate investment banker,704,Clinical research associate,3.0,[nan],14822,2016-05-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2995,EMP12994,rodneydelgado,hamptonjenna@example.com,m+!OJuDFtP9D,Cody,Proctor,7053630707,"63623 Johnston Groves Apt. 443
Baileyton, UT 06812",Female,1995-09-04,employee,active,Advertising copywriter,196,Meteorologist,678,Aeronautical engineer,2.0,[nan],15803,2017-02-27,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
2996,EMP12995,james25,kimberlymoore@example.net,+TPT*so6o70K,James,Snyder,(662)601-1484x822,"3000 Mendoza Greens
New Amy, CA 94841",Female,1977-11-13,employee,active,"Teacher, music",196,Production engineer,678,"Surveyor, insurance",2.0,[nan],15694,2017-05-17,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
